Time,Te,T_space_1,T_space_2,T_space_3,T_space_4,T_space_5,T_space_6,T_space_7,T_space_8,T_space_9,T_space_10,T_space_11,T_space_12,T_space_13,T_space_14,T_space_15,T_space_16,T_space_17,T_space_18,T_space_19,T_space_20,T_space_21,T_space_22,T_space_23,T_space_24,T_wall_1,T_wall_2,T_wall_3,T_wall_4,T_wall_5,T_wall_6,T_wall_7,T_wall_8,T_wall_9,T_wall_10,T_wall_11,T_wall_12,T_wall_13,T_wall_14,T_wall_15,T_wall_16,T_wall_17,T_wall_18,T_wall_19,T_wall_20,T_wall_21,T_wall_22,T_wall_23,T_wall_24,T_wall_25,T_wall_26,T_wall_27,T_wall_28,T_wall_29,T_wall_30,T_wall_31,T_wall_32,T_wall_33,T_wall_34,T_wall_35,T_wall_36,T_wall_37,T_wall_38,T_wall_39,T_wall_40,T_wall_41,T_wall_42,T_wall_43,T_wall_44,T_wall_45,T_wall_46,T_wall_47,T_wall_48,T_wall_49,T_wall_50,T_wall_51,T_wall_52,T_wall_53,T_wall_54,T_wall_55,T_wall_56,T_wall_57,T_wall_58,T_wall_59,T_wall_60,T_wall_61,T_wall_62,T_wall_63,T_wall_64,T_wall_65,T_wall_66,T_wall_67,T_wall_68,T_wall_69,T_wall_70,T_wall_71,T_wall_72,T_floor_1,T_floor_2,T_floor_3,T_floor_4,T_floor_5,T_floor_6,T_floor_7,T_floor_8,T_floor_9,T_floor_10,T_floor_11,T_floor_12,T_floor_13,T_floor_14,T_floor_15,T_floor_16,T_floor_17,T_floor_18,T_floor_19,T_floor_20,T_floor_21,T_floor_22,T_floor_23,T_floor_24,T_floor_25,T_floor_26,T_floor_27,T_floor_28,T_floor_29,T_floor_30,T_floor_31,T_floor_32
2014-Jul-27 08:00:00,20.1,20.9405,20.9405,21.014,21.014,21.0576,21.0705,21.0705,21.0576,21.066,21.0731,21.0731,21.066,20.9405,20.9405,21.014,21.014,21.0576,21.0705,21.0705,21.0576,21.066,21.0731,21.0731,21.066,20.9725,20.9725,20.9725,20.9744,20.9725,20.9725,20.9725,20.9744,21.0483,21.0483,21.0483,21.0521,21.0483,21.0483,21.0483,21.0521,21.0898,21.0898,21.1027,21.0964,21.1008,21.1089,21.1089,21.1008,21.1027,21.1089,21.0898,21.0898,21.0964,21.0973,21.0973,21.1078,21.104,21.1034,21.1115,21.1115,21.1034,21.1078,21.1115,21.0973,21.0973,21.104,20.9725,20.9725,20.9725,20.9725,20.9725,20.9725,21.0483,21.0483,21.0483,21.0483,21.0483,21.0483,21.0898,21.1027,21.0898,21.1089,21.1008,21.1027,21.1008,21.0898,21.0898,21.0973,21.1078,21.0973,21.1115,21.1034,21.1078,21.1034,21.0973,21.0973,20.9147,21.0133,20.9147,21.0133,21.0743,21.0743,21.1002,21.1008,21.1102,21.1008,21.1102,21.1002,21.0973,21.1034,21.1034,21.0973,20.9147,21.0133,20.9147,21.0133,21.0743,21.0743,21.1002,21.1008,21.1102,21.1008,21.1102,21.1002,21.0973,21.1034,21.1034,21.0973
2014-Jul-27 09:00:00,21,20.965,20.965,21.0371,21.0371,21.0794,21.0924,21.0924,21.0794,21.0891,21.0949,21.0949,21.0891,20.965,20.965,21.0371,21.0371,21.0794,21.0924,21.0924,21.0794,21.0891,21.0949,21.0949,21.0891,20.9701,20.9701,20.9701,20.9717,20.9701,20.9701,20.9701,20.9717,21.0456,21.0456,21.0456,21.0488,21.0456,21.0456,21.0456,21.0488,21.087,21.087,21.0995,21.0932,21.0981,21.1057,21.1057,21.0981,21.0995,21.1057,21.087,21.087,21.0932,21.0946,21.0946,21.1045,21.1008,21.1007,21.1083,21.1083,21.1007,21.1045,21.1083,21.0946,21.0946,21.1008,20.9701,20.9701,20.9701,20.9701,20.9701,20.9701,21.0456,21.0456,21.0456,21.0456,21.0456,21.0456,21.087,21.0995,21.087,21.1057,21.0981,21.0995,21.0981,21.087,21.087,21.0946,21.1045,21.0946,21.1083,21.1007,21.1045,21.1007,21.0946,21.0946,20.911,21.0102,20.911,21.0102,21.071,21.071,21.097,21.0981,21.107,21.0981,21.107,21.097,21.0946,21.1007,21.1007,21.0946,20.911,21.0102,20.911,21.0102,21.071,21.071,21.097,21.0981,21.107,21.0981,21.107,21.097,21.0946,21.1007,21.1007,21.0946
2014-Jul-27 10:00:00,22,20.9969,20.9969,21.0678,21.0678,21.1087,21.1218,21.1218,21.1087,21.1198,21.1243,21.1243,21.1198,20.9969,20.9969,21.0678,21.0678,21.1087,21.1218,21.1218,21.1087,21.1198,21.1243,21.1243,21.1198,20.9721,20.9721,20.9721,20.9729,20.9721,20.9721,20.9721,20.9729,21.0472,21.0472,21.0472,21.0495,21.0472,21.0472,21.0472,21.0495,21.0886,21.0886,21.1,21.0937,21.0998,21.1063,21.1063,21.0998,21.1,21.1063,21.0886,21.0886,21.0937,21.0962,21.0962,21.1052,21.1014,21.1024,21.1089,21.1089,21.1024,21.1052,21.1089,21.0962,21.0962,21.1014,20.9721,20.9721,20.9721,20.9721,20.9721,20.9721,21.0472,21.0472,21.0472,21.0472,21.0472,21.0472,21.0886,21.1,21.0886,21.1063,21.0998,21.1,21.0998,21.0886,21.0886,21.0962,21.1052,21.0962,21.1089,21.1024,21.1052,21.1024,21.0962,21.0962,20.909,21.0112,20.909,21.0112,21.0716,21.0716,21.0976,21.0998,21.1076,21.0998,21.1076,21.0976,21.0962,21.1024,21.1024,21.0962,20.909,21.0112,20.909,21.0112,21.0716,21.0716,21.0976,21.0998,21.1076,21.0998,21.1076,21.0976,21.0962,21.1024,21.1024,21.0962
2014-Jul-27 11:00:00,22.9,21.0305,21.0305,21.101,21.101,21.1407,21.1537,21.1537,21.1407,21.1528,21.1562,21.1562,21.1528,21.0305,21.0305,21.101,21.101,21.1407,21.1537,21.1537,21.1407,21.1528,21.1562,21.1562,21.1528,20.9785,20.9785,20.9785,20.9783,20.9785,20.9785,20.9785,20.9783,21.0532,21.0532,21.0532,21.0542,21.0532,21.0532,21.0532,21.0542,21.0945,21.0945,21.1045,21.0982,21.1058,21.1108,21.1108,21.1058,21.1045,21.1108,21.0945,21.0945,21.0982,21.1022,21.1022,21.1098,21.1062,21.1083,21.1134,21.1134,21.1083,21.1098,21.1134,21.1022,21.1022,21.1062,20.9785,20.9785,20.9785,20.9785,20.9785,20.9785,21.0532,21.0532,21.0532,21.0532,21.0532,21.0532,21.0945,21.1045,21.0945,21.1108,21.1058,21.1045,21.1058,21.0945,21.0945,21.1022,21.1098,21.1022,21.1134,21.1083,21.1098,21.1083,21.1022,21.1022,20.9088,21.0163,20.9088,21.0163,21.0762,21.0762,21.1022,21.1058,21.1121,21.1058,21.1121,21.1022,21.1022,21.1083,21.1083,21.1022,20.9088,21.0163,20.9088,21.0163,21.0762,21.0762,21.1022,21.1058,21.1121,21.1058,21.1121,21.1022,21.1022,21.1083,21.1083,21.1022
2014-Jul-27 12:00:00,24.5,21.0864,21.0864,21.1551,21.1551,21.1917,21.2047,21.2047,21.1917,21.2068,21.2072,21.2072,21.2068,21.0864,21.0864,21.1551,21.1551,21.1917,21.2047,21.2047,21.1917,21.2068,21.2072,21.2072,21.2068,20.9904,20.9904,20.9904,20.9885,20.9904,20.9904,20.9904,20.9885,21.0647,21.0647,21.0647,21.0639,21.0647,21.0647,21.0647,21.0639,21.1058,21.1058,21.1137,21.1074,21.1171,21.12,21.12,21.1171,21.1137,21.12,21.1058,21.1058,21.1074,21.1137,21.1137,21.1192,21.1158,21.1197,21.1226,21.1226,21.1197,21.1192,21.1226,21.1137,21.1137,21.1158,20.9904,20.9904,20.9904,20.9904,20.9904,20.9904,21.0647,21.0647,21.0647,21.0647,21.0647,21.0647,21.1058,21.1137,21.1058,21.12,21.1171,21.1137,21.1171,21.1058,21.1058,21.1137,21.1192,21.1137,21.1226,21.1197,21.1192,21.1197,21.1137,21.1137,20.9109,21.0262,20.9109,21.0262,21.0856,21.0856,21.1116,21.1171,21.1213,21.1171,21.1213,21.1116,21.1137,21.1197,21.1197,21.1137,20.9109,21.0262,20.9109,21.0262,21.0856,21.0856,21.1116,21.1171,21.1213,21.1171,21.1213,21.1116,21.1137,21.1197,21.1197,21.1137
2014-Jul-27 13:00:00,25,21.1221,21.1221,21.1924,21.1924,21.2292,21.2421,21.2421,21.2292,21.2441,21.2447,21.2447,21.2441,21.1221,21.1221,21.1924,21.1924,21.2292,21.2421,21.2421,21.2292,21.2441,21.2447,21.2447,21.2441,21.0075,21.0075,21.0075,21.0037,21.0075,21.0075,21.0075,21.0037,21.0814,21.0814,21.0814,21.0785,21.0814,21.0814,21.0814,21.0785,21.1223,21.1223,21.1277,21.1213,21.1336,21.134,21.134,21.1336,21.1277,21.134,21.1223,21.1223,21.1213,21.1304,21.1304,21.1335,21.1304,21.1362,21.1366,21.1366,21.1362,21.1335,21.1366,21.1304,21.1304,21.1304,21.0075,21.0075,21.0075,21.0075,21.0075,21.0075,21.0814,21.0814,21.0814,21.0814,21.0814,21.0814,21.1223,21.1277,21.1223,21.134,21.1336,21.1277,21.1336,21.1223,21.1223,21.1304,21.1335,21.1304,21.1366,21.1362,21.1335,21.1362,21.1304,21.1304,20.9155,21.0411,20.9155,21.0411,21.0999,21.0999,21.1258,21.1336,21.1353,21.1336,21.1353,21.1258,21.1304,21.1362,21.1362,21.1304,20.9155,21.0411,20.9155,21.0411,21.0999,21.0999,21.1258,21.1336,21.1353,21.1336,21.1353,21.1258,21.1304,21.1362,21.1362,21.1304
2014-Jul-27 14:00:00,25.8,21.162,21.162,21.2325,21.2325,21.2675,21.2803,21.2803,21.2675,21.2841,21.2829,21.2829,21.2841,21.162,21.162,21.2325,21.2325,21.2675,21.2803,21.2803,21.2675,21.2841,21.2829,21.2829,21.2841,21.0273,21.0273,21.0273,21.0214,21.0273,21.0273,21.0273,21.0214,21.1008,21.1008,21.1008,21.0958,21.1008,21.1008,21.1008,21.0958,21.1414,21.1414,21.1442,21.1379,21.1528,21.1506,21.1506,21.1528,21.1442,21.1506,21.1414,21.1414,21.1379,21.1498,21.1498,21.1504,21.1476,21.1554,21.1532,21.1532,21.1554,21.1504,21.1532,21.1498,21.1498,21.1476,21.0273,21.0273,21.0273,21.0273,21.0273,21.0273,21.1008,21.1008,21.1008,21.1008,21.1008,21.1008,21.1414,21.1442,21.1414,21.1506,21.1528,21.1442,21.1528,21.1414,21.1414,21.1498,21.1504,21.1498,21.1532,21.1554,21.1504,21.1554,21.1498,21.1498,20.9216,21.0586,20.9216,21.0586,21.1168,21.1168,21.1427,21.1528,21.1519,21.1528,21.1519,21.1427,21.1498,21.1554,21.1554,21.1498,20.9216,21.0586,20.9216,21.0586,21.1168,21.1168,21.1427,21.1528,21.1519,21.1528,21.1519,21.1427,21.1498,21.1554,21.1554,21.1498
2014-Jul-27 15:00:00,26,21.1901,21.1901,21.2625,21.2625,21.2972,21.3099,21.3099,21.2972,21.3139,21.3126,21.3126,21.3139,21.1901,21.1901,21.2625,21.2625,21.2972,21.3099,21.3099,21.2972,21.3139,21.3126,21.3126,21.3139,21.0495,21.0495,21.0495,21.0415,21.0495,21.0495,21.0495,21.0415,21.1227,21.1227,21.1227,21.1155,21.1227,21.1227,21.1227,21.1155,21.1629,21.1629,21.1631,21.1567,21.1743,21.1695,21.1695,21.1743,21.1631,21.1695,21.1629,21.1629,21.1567,21.1717,21.1717,21.1697,21.1673,21.1769,21.1721,21.1721,21.1769,21.1697,21.1721,21.1717,21.1717,21.1673,21.0495,21.0495,21.0495,21.0495,21.0495,21.0495,21.1227,21.1227,21.1227,21.1227,21.1227,21.1227,21.1629,21.1631,21.1629,21.1695,21.1743,21.1631,21.1743,21.1629,21.1629,21.1717,21.1697,21.1717,21.1721,21.1769,21.1697,21.1769,21.1717,21.1717,20.9293,21.0785,20.9293,21.0785,21.1361,21.1361,21.162,21.1743,21.1708,21.1743,21.1708,21.162,21.1717,21.1769,21.1769,21.1717,20.9293,21.0785,20.9293,21.0785,21.1361,21.1361,21.162,21.1743,21.1708,21.1743,21.1708,21.162,21.1717,21.1769,21.1769,21.1717
2014-Jul-27 16:00:00,24.4,21.1663,21.1663,21.2437,21.2437,21.2818,21.2944,21.2944,21.2818,21.295,21.2972,21.2972,21.295,21.1663,21.1663,21.2437,21.2437,21.2818,21.2944,21.2944,21.2818,21.295,21.2972,21.2972,21.295,21.0689,21.0689,21.0689,21.0594,21.0689,21.0689,21.0689,21.0594,21.1419,21.1419,21.1419,21.1334,21.1419,21.1419,21.1419,21.1334,21.1817,21.1817,21.1802,21.1738,21.1932,21.1866,21.1866,21.1932,21.1802,21.1866,21.1817,21.1817,21.1738,21.1909,21.1909,21.1872,21.1851,21.1957,21.1892,21.1892,21.1957,21.1872,21.1892,21.1909,21.1909,21.1851,21.0689,21.0689,21.0689,21.0689,21.0689,21.0689,21.1419,21.1419,21.1419,21.1419,21.1419,21.1419,21.1817,21.1802,21.1817,21.1866,21.1932,21.1802,21.1932,21.1817,21.1817,21.1909,21.1872,21.1909,21.1892,21.1957,21.1872,21.1957,21.1909,21.1909,20.9368,21.0964,20.9368,21.0964,21.1536,21.1536,21.1795,21.1932,21.1879,21.1932,21.1879,21.1795,21.1909,21.1957,21.1957,21.1909,20.9368,21.0964,20.9368,21.0964,21.1536,21.1536,21.1795,21.1932,21.1879,21.1932,21.1879,21.1795,21.1909,21.1957,21.1957,21.1909
2014-Jul-27 17:00:00,23.7,21.1508,21.1508,21.2293,21.2293,21.2668,21.2792,21.2792,21.2668,21.2806,21.2821,21.2821,21.2806,21.1508,21.1508,21.2293,21.2293,21.2668,21.2792,21.2792,21.2668,21.2806,21.2821,21.2821,21.2806,21.0823,21.0823,21.0823,21.0718,21.0823,21.0823,21.0823,21.0718,21.1554,21.1554,21.1554,21.1461,21.1554,21.1554,21.1554,21.1461,21.1948,21.1948,21.1924,21.186,21.2063,21.1987,21.1987,21.2063,21.1924,21.1987,21.1948,21.1948,21.186,21.2043,21.2043,21.1996,21.1978,21.2089,21.2014,21.2014,21.2089,21.1996,21.2014,21.2043,21.2043,21.1978,21.0823,21.0823,21.0823,21.0823,21.0823,21.0823,21.1554,21.1554,21.1554,21.1554,21.1554,21.1554,21.1948,21.1924,21.1948,21.1987,21.2063,21.1924,21.2063,21.1948,21.1948,21.2043,21.1996,21.2043,21.2014,21.2089,21.1996,21.2089,21.2043,21.2043,20.9425,21.109,20.9425,21.109,21.1661,21.1661,21.1919,21.2063,21.2,21.2063,21.2,21.1919,21.2043,21.2089,21.2089,21.2043,20.9425,21.109,20.9425,21.109,21.1661,21.1661,21.1919,21.2063,21.2,21.2063,21.2,21.1919,21.2043,21.2089,21.2089,21.2043
2014-Jul-27 18:00:00,22.2,21.1155,21.1155,21.1971,21.1971,21.2368,21.2492,21.2492,21.2368,21.2484,21.2521,21.2521,21.2484,21.1155,21.1155,21.1971,21.1971,21.2368,21.2492,21.2492,21.2368,21.2484,21.2521,21.2521,21.2484,21.0908,21.0908,21.0908,21.0798,21.0908,21.0908,21.0908,21.0798,21.1639,21.1639,21.1639,21.1546,21.1639,21.1639,21.1639,21.1546,21.2031,21.2031,21.2004,21.1941,21.2146,21.2067,21.2067,21.2146,21.2004,21.2067,21.2031,21.2031,21.1941,21.2128,21.2128,21.2078,21.2063,21.2172,21.2094,21.2094,21.2172,21.2078,21.2094,21.2128,21.2128,21.2063,21.0908,21.0908,21.0908,21.0908,21.0908,21.0908,21.1639,21.1639,21.1639,21.1639,21.1639,21.1639,21.2031,21.2004,21.2031,21.2067,21.2146,21.2004,21.2146,21.2031,21.2031,21.2128,21.2078,21.2128,21.2094,21.2172,21.2078,21.2172,21.2128,21.2128,20.9468,21.1172,20.9468,21.1172,21.1744,21.1744,21.2002,21.2146,21.2081,21.2146,21.2081,21.2002,21.2128,21.2172,21.2172,21.2128,20.9468,21.1172,20.9468,21.1172,21.1744,21.1744,21.2002,21.2146,21.2081,21.2146,21.2081,21.2002,21.2128,21.2172,21.2172,21.2128
2014-Jul-27 19:00:00,20.9,21.0753,21.0753,21.1586,21.1586,21.1995,21.2118,21.2118,21.1995,21.2099,21.2148,21.2148,21.2099,21.0753,21.0753,21.1586,21.1586,21.1995,21.2118,21.2118,21.1995,21.2099,21.2148,21.2148,21.2099,21.0926,21.0926,21.0926,21.0816,21.0926,21.0926,21.0926,21.0816,21.1658,21.1658,21.1658,21.1572,21.1658,21.1658,21.1658,21.1572,21.2049,21.2049,21.2028,21.1965,21.2164,21.2091,21.2091,21.2164,21.2028,21.2091,21.2049,21.2049,21.1965,21.2147,21.2147,21.2103,21.2088,21.219,21.2118,21.2118,21.219,21.2103,21.2118,21.2147,21.2147,21.2088,21.0926,21.0926,21.0926,21.0926,21.0926,21.0926,21.1658,21.1658,21.1658,21.1658,21.1658,21.1658,21.2049,21.2028,21.2049,21.2091,21.2164,21.2028,21.2164,21.2049,21.2049,21.2147,21.2103,21.2147,21.2118,21.219,21.2103,21.219,21.2147,21.2147,20.9487,21.1194,20.9487,21.1194,21.1768,21.1768,21.2026,21.2164,21.2104,21.2164,21.2104,21.2026,21.2147,21.219,21.219,21.2147,20.9487,21.1194,20.9487,21.1194,21.1768,21.1768,21.2026,21.2164,21.2104,21.2164,21.2104,21.2026,21.2147,21.219,21.219,21.2147
2014-Jul-27 20:00:00,20.6,21.0585,21.0585,21.1411,21.1411,21.1812,21.1935,21.1935,21.1812,21.1925,21.1964,21.1964,21.1925,21.0585,21.0585,21.1411,21.1411,21.1812,21.1935,21.1935,21.1812,21.1925,21.1964,21.1964,21.1925,21.0901,21.0901,21.0901,21.0794,21.0901,21.0901,21.0901,21.0794,21.1637,21.1637,21.1637,21.1558,21.1637,21.1637,21.1637,21.1558,21.2026,21.2026,21.2014,21.1951,21.2141,21.2077,21.2077,21.2141,21.2014,21.2077,21.2026,21.2026,21.1951,21.2125,21.2125,21.2089,21.2074,21.2167,21.2104,21.2104,21.2167,21.2089,21.2104,21.2125,21.2125,21.2074,21.0901,21.0901,21.0901,21.0901,21.0901,21.0901,21.1637,21.1637,21.1637,21.1637,21.1637,21.1637,21.2026,21.2014,21.2026,21.2077,21.2141,21.2014,21.2141,21.2026,21.2026,21.2125,21.2089,21.2125,21.2104,21.2167,21.2089,21.2167,21.2125,21.2125,20.9489,21.1176,20.9489,21.1176,21.1755,21.1755,21.2012,21.2141,21.209,21.2141,21.209,21.2012,21.2125,21.2167,21.2167,21.2125,20.9489,21.1176,20.9489,21.1176,21.1755,21.1755,21.2012,21.2141,21.209,21.2141,21.209,21.2012,21.2125,21.2167,21.2167,21.2125
2014-Jul-27 21:00:00,20.1,21.0405,21.0405,21.1238,21.1238,21.1646,21.1769,21.1769,21.1646,21.1751,21.1799,21.1799,21.1751,21.0405,21.0405,21.1238,21.1238,21.1646,21.1769,21.1769,21.1646,21.1751,21.1799,21.1799,21.1751,21.0859,21.0859,21.0859,21.0756,21.0859,21.0859,21.0859,21.0756,21.1597,21.1597,21.1597,21.1528,21.1597,21.1597,21.1597,21.1528,21.1986,21.1986,21.1984,21.1921,21.2101,21.2046,21.2046,21.2101,21.1984,21.2046,21.1986,21.1986,21.1921,21.2086,21.2086,21.2058,21.2043,21.2127,21.2074,21.2074,21.2127,21.2058,21.2074,21.2086,21.2086,21.2043,21.0859,21.0859,21.0859,21.0859,21.0859,21.0859,21.1597,21.1597,21.1597,21.1597,21.1597,21.1597,21.1986,21.1984,21.1986,21.2046,21.2101,21.1984,21.2101,21.1986,21.1986,21.2086,21.2058,21.2086,21.2074,21.2127,21.2058,21.2127,21.2086,21.2086,20.9484,21.1142,20.9484,21.1142,21.1724,21.1724,21.1982,21.2101,21.206,21.2101,21.206,21.1982,21.2086,21.2127,21.2127,21.2086,20.9484,21.1142,20.9484,21.1142,21.1724,21.1724,21.1982,21.2101,21.206,21.2101,21.206,21.1982,21.2086,21.2127,21.2127,21.2086
2014-Jul-27 22:00:00,18.9,21.0004,21.0004,21.0853,21.0853,21.1286,21.1409,21.1409,21.1286,21.1367,21.1439,21.1439,21.1367,21.0004,21.0004,21.0853,21.0853,21.1286,21.1409,21.1409,21.1286,21.1367,21.1439,21.1439,21.1367,21.0781,21.0781,21.0781,21.0686,21.0781,21.0781,21.0781,21.0686,21.1521,21.1521,21.1521,21.1465,21.1521,21.1521,21.1521,21.1465,21.1909,21.1909,21.1922,21.186,21.2025,21.1985,21.1985,21.2025,21.1922,21.1985,21.1909,21.1909,21.186,21.201,21.201,21.1997,21.198,21.2051,21.2013,21.2013,21.2051,21.1997,21.2013,21.201,21.201,21.198,21.0781,21.0781,21.0781,21.0781,21.0781,21.0781,21.1521,21.1521,21.1521,21.1521,21.1521,21.1521,21.1909,21.1922,21.1909,21.1985,21.2025,21.1922,21.2025,21.1909,21.1909,21.201,21.1997,21.201,21.2013,21.2051,21.1997,21.2051,21.201,21.201,20.9464,21.1076,20.9464,21.1076,21.1663,21.1663,21.192,21.2025,21.1999,21.2025,21.1999,21.192,21.201,21.2051,21.2051,21.201,20.9464,21.1076,20.9464,21.1076,21.1663,21.1663,21.192,21.2025,21.1999,21.2025,21.1999,21.192,21.201,21.2051,21.2051,21.201
2014-Jul-27 23:00:00,19.3,20.9955,20.9955,21.0779,21.0779,21.1192,21.1316,21.1316,21.1192,21.1294,21.1345,21.1345,21.1294,20.9955,20.9955,21.0779,21.0779,21.1192,21.1316,21.1316,21.1192,21.1294,21.1345,21.1345,21.1294,21.0678,21.0678,21.0678,21.0591,21.0678,21.0678,21.0678,21.0591,21.1421,21.1421,21.1421,21.1377,21.1421,21.1421,21.1421,21.1377,21.181,21.181,21.1838,21.1775,21.1925,21.19,21.19,21.1925,21.1838,21.19,21.181,21.181,21.1775,21.191,21.191,21.191,21.1892,21.1952,21.1928,21.1928,21.1952,21.191,21.1928,21.191,21.191,21.1892,21.0678,21.0678,21.0678,21.0678,21.0678,21.0678,21.1421,21.1421,21.1421,21.1421,21.1421,21.1421,21.181,21.1838,21.181,21.19,21.1925,21.1838,21.1925,21.181,21.181,21.191,21.191,21.191,21.1928,21.1952,21.191,21.1952,21.191,21.191,20.9432,21.0984,20.9432,21.0984,21.1576,21.1576,21.1834,21.1925,21.1914,21.1925,21.1914,21.1834,21.191,21.1952,21.1952,21.191,20.9432,21.0984,20.9432,21.0984,21.1576,21.1576,21.1834,21.1925,21.1914,21.1925,21.1914,21.1834,21.191,21.1952,21.1952,21.191
2014-Jul-28 00:00:00,19.4,20.9928,20.9928,21.0748,21.0748,21.1165,21.1289,21.1289,21.1165,21.1264,21.1319,21.1319,21.1264,20.9928,20.9928,21.0748,21.0748,21.1165,21.1289,21.1289,21.1165,21.1264,21.1319,21.1319,21.1264,21.0589,21.0589,21.0589,21.0509,21.0589,21.0589,21.0589,21.0509,21.1334,21.1334,21.1334,21.13,21.1334,21.1334,21.1334,21.13,21.1724,21.1724,21.1763,21.17,21.1839,21.1825,21.1825,21.1839,21.1763,21.1825,21.1724,21.1724,21.17,21.1823,21.1823,21.1834,21.1815,21.1865,21.1853,21.1853,21.1865,21.1834,21.1853,21.1823,21.1823,21.1815,21.0589,21.0589,21.0589,21.0589,21.0589,21.0589,21.1334,21.1334,21.1334,21.1334,21.1334,21.1334,21.1724,21.1763,21.1724,21.1825,21.1839,21.1763,21.1839,21.1724,21.1724,21.1823,21.1834,21.1823,21.1853,21.1865,21.1834,21.1865,21.1823,21.1823,20.9401,21.0904,20.9401,21.0904,21.15,21.15,21.1758,21.1839,21.1839,21.1839,21.1839,21.1758,21.1823,21.1865,21.1865,21.1823,20.9401,21.0904,20.9401,21.0904,21.15,21.15,21.1758,21.1839,21.1839,21.1839,21.1839,21.1758,21.1823,21.1865,21.1865,21.1823
2014-Jul-28 01:00:00,18.8,20.9698,20.9698,21.0526,21.0526,21.0962,21.1086,21.1086,21.0962,21.1043,21.1116,21.1116,21.1043,20.9698,20.9698,21.0526,21.0526,21.0962,21.1086,21.1086,21.0962,21.1043,21.1116,21.1116,21.1043,21.0493,21.0493,21.0493,21.0421,21.0493,21.0493,21.0493,21.0421,21.124,21.124,21.124,21.1216,21.124,21.124,21.124,21.1216,21.1629,21.1629,21.1681,21.1619,21.1745,21.1744,21.1744,21.1745,21.1681,21.1744,21.1629,21.1629,21.1619,21.1728,21.1728,21.1752,21.1731,21.1771,21.1772,21.1772,21.1771,21.1752,21.1772,21.1728,21.1728,21.1731,21.0493,21.0493,21.0493,21.0493,21.0493,21.0493,21.124,21.124,21.124,21.124,21.124,21.124,21.1629,21.1681,21.1629,21.1744,21.1745,21.1681,21.1745,21.1629,21.1629,21.1728,21.1752,21.1728,21.1772,21.1771,21.1752,21.1771,21.1728,21.1728,20.9365,21.0818,20.9365,21.0818,21.1417,21.1417,21.1675,21.1745,21.1758,21.1745,21.1758,21.1675,21.1728,21.1771,21.1771,21.1728,20.9365,21.0818,20.9365,21.0818,21.1417,21.1417,21.1675,21.1745,21.1758,21.1745,21.1758,21.1675,21.1728,21.1771,21.1771,21.1728
2014-Jul-28 02:00:00,18.7,20.9543,20.9543,21.0361,21.0361,21.0796,21.0921,21.0921,21.0796,21.0878,21.095,21.095,21.0878,20.9543,20.9543,21.0361,21.0361,21.0796,21.0921,21.0921,21.0796,21.0878,21.095,21.095,21.0878,21.0379,21.0379,21.0379,21.0317,21.0379,21.0379,21.0379,21.0317,21.1127,21.1127,21.1127,21.1115,21.1127,21.1127,21.1127,21.1115,21.1518,21.1518,21.1584,21.1521,21.1634,21.1646,21.1646,21.1634,21.1584,21.1646,21.1518,21.1518,21.1521,21.1616,21.1616,21.1652,21.163,21.166,21.1675,21.1675,21.166,21.1652,21.1675,21.1616,21.1616,21.163,21.0379,21.0379,21.0379,21.0379,21.0379,21.0379,21.1127,21.1127,21.1127,21.1127,21.1127,21.1127,21.1518,21.1584,21.1518,21.1646,21.1634,21.1584,21.1634,21.1518,21.1518,21.1616,21.1652,21.1616,21.1675,21.166,21.1652,21.166,21.1616,21.1616,20.932,21.0716,20.932,21.0716,21.1318,21.1318,21.1576,21.1634,21.166,21.1634,21.166,21.1576,21.1616,21.166,21.166,21.1616,20.932,21.0716,20.932,21.0716,21.1318,21.1318,21.1576,21.1634,21.166,21.1634,21.166,21.1576,21.1616,21.166,21.166,21.1616
2014-Jul-28 03:00:00,18.1,20.9274,20.9274,21.0096,21.0096,21.0547,21.0673,21.0673,21.0547,21.0614,21.0702,21.0702,21.0614,20.9274,20.9274,21.0096,21.0096,21.0547,21.0673,21.0673,21.0547,21.0614,21.0702,21.0702,21.0614,21.0252,21.0252,21.0252,21.0201,21.0252,21.0252,21.0252,21.0201,21.1002,21.1002,21.1002,21.1001,21.1002,21.1002,21.1002,21.1001,21.1393,21.1393,21.1474,21.1412,21.1509,21.1536,21.1536,21.1509,21.1474,21.1536,21.1393,21.1393,21.1412,21.149,21.149,21.1541,21.1517,21.1536,21.1565,21.1565,21.1536,21.1541,21.1565,21.149,21.149,21.1517,21.0252,21.0252,21.0252,21.0252,21.0252,21.0252,21.1002,21.1002,21.1002,21.1002,21.1002,21.1002,21.1393,21.1474,21.1393,21.1536,21.1509,21.1474,21.1509,21.1393,21.1393,21.149,21.1541,21.149,21.1565,21.1536,21.1541,21.1536,21.149,21.149,20.9268,21.0601,20.9268,21.0601,21.1206,21.1206,21.1464,21.1509,21.1551,21.1509,21.1551,21.1464,21.149,21.1536,21.1536,21.149,20.9268,21.0601,20.9268,21.0601,21.1206,21.1206,21.1464,21.1509,21.1551,21.1509,21.1551,21.1464,21.149,21.1536,21.1536,21.149
